Timestamp;(left_eye_origin.x,left_eye_origin.y,left_eye_origin.z);(left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z);(right_eye_origin.x,right_eye_origin.y,right_eye_origin.z);(right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z);(combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z);(combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z);(Camera_position.x,Camera_position.y,Camera_position.z);(Camera_rotation.x,Camera_rotation.y,Camera_rotation.z,Camera_rotation.w);(hitpoint.x,hitpoint.y,hitpoint.z);hitpoint_name;messages;
0.35333;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.610, 1.023, 1.664);(-0.040, 0.050, 0.007, 0.998);(1.000, 2.322, 17.668);Walls;StartTrial368stim0;
21.65850;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.580, 1.160, 1.514);(-0.009, 0.054, -0.054, 0.997);(1.000, 1.331, 15.982);Walls;
21.66805;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.580, 1.161, 1.516);(-0.013, 0.060, -0.057, 0.996);(1.000, 1.399, 14.484);Walls;
21.67816;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.579, 1.162, 1.517);(-0.016, 0.066, -0.059, 0.996);(1.105, 1.471, 14.000);Walls;
21.68785;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.579, 1.163, 1.518);(-0.020, 0.072, -0.060, 0.995);(1.264, 1.547, 14.000);Walls;
21.70447;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.578, 1.164, 1.520);(-0.025, 0.082, -0.060, 0.995);(1.000, 1.539, 10.879);Walls;
21.71056;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.577, 1.164, 1.521);(-0.027, 0.086, -0.060, 0.994);(1.000, 1.552, 10.484);Walls;
21.72117;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.576, 1.165, 1.522);(-0.029, 0.092, -0.059, 0.994);(1.000, 1.570, 9.865);Walls;
21.73180;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.575, 1.166, 1.524);(-0.032, 0.097, -0.057, 0.993);(1.000, 1.585, 9.363);Walls;
21.74269;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.574, 1.167, 1.525);(-0.034, 0.103, -0.054, 0.993);(1.000, 1.600, 8.930);Walls;
21.75237;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.573, 1.168, 1.526);(-0.036, 0.107, -0.052, 0.992);(1.000, 1.613, 8.616);Walls;
21.76187;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.571, 1.168, 1.527);(-0.038, 0.111, -0.049, 0.992);(1.000, 1.625, 8.354);Walls;
21.77271;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.570, 1.168, 1.528);(-0.040, 0.115, -0.044, 0.992);(1.000, 1.634, 8.109);Walls;
21.78323;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.568, 1.169, 1.528);(-0.041, 0.118, -0.040, 0.991);(1.021, 1.646, 8.000);Walls;
21.79249;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.567, 1.169, 1.529);(-0.042, 0.121, -0.036, 0.991);(1.054, 1.662, 8.000);Walls;
21.80217;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.566, 1.169, 1.530);(-0.042, 0.123, -0.032, 0.991);(1.082, 1.676, 8.000);Walls;
21.81234;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.564, 1.169, 1.530);(-0.043, 0.124, -0.027, 0.991);(1.101, 1.691, 8.000);Walls;
21.82291;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.563, 1.169, 1.530);(-0.043, 0.125, -0.023, 0.991);(1.114, 1.701, 8.000);Walls;
21.83212;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.561, 1.169, 1.531);(-0.043, 0.126, -0.019, 0.991);(1.120, 1.704, 8.000);Walls;
21.84193;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.560, 1.169, 1.531);(-0.042, 0.126, -0.014, 0.991);(1.122, 1.702, 8.000);Walls;
21.85228;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.559, 1.168, 1.531);(-0.041, 0.126, -0.009, 0.991);(1.119, 1.695, 8.000);Walls;
21.86260;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.557, 1.168, 1.531);(-0.039, 0.125, -0.003, 0.991);(1.110, 1.685, 8.000);Walls;
21.87658;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.555, 1.167, 1.531);(-0.037, 0.124, 0.004, 0.992);(1.088, 1.661, 8.000);Walls;
21.88346;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.554, 1.167, 1.531);(-0.035, 0.123, 0.007, 0.992);(1.074, 1.645, 8.000);Walls;
21.89413;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.553, 1.166, 1.531);(-0.032, 0.121, 0.012, 0.992);(1.047, 1.613, 8.000);Walls;
21.91026;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.552, 1.165, 1.530);(-0.027, 0.118, 0.019, 0.992);(1.000, 1.554, 8.008);Walls;
21.91636;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.551, 1.164, 1.530);(-0.025, 0.116, 0.021, 0.993);(1.000, 1.534, 8.096);Walls;
21.92551;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.551, 1.164, 1.530);(-0.022, 0.114, 0.025, 0.993);(1.000, 1.503, 8.247);Walls;
21.93440;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.550, 1.163, 1.529);(-0.019, 0.111, 0.028, 0.993);(1.000, 1.472, 8.411);Walls;
21.94422;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.549, 1.162, 1.529);(-0.015, 0.108, 0.032, 0.994);(1.000, 1.432, 8.624);Walls;
21.95293;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.549, 1.161, 1.528);(-0.012, 0.105, 0.035, 0.994);(1.000, 1.395, 8.827);Walls;
21.96177;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.548, 1.161, 1.527);(-0.009, 0.102, 0.037, 0.994);(1.000, 1.357, 9.060);Walls;
21.97128;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.548, 1.160, 1.527);(-0.006, 0.098, 0.039, 0.994);(1.000, 1.313, 9.325);Walls;
21.98019;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.548, 1.159, 1.526);(-0.003, 0.095, 0.041, 0.995);(1.000, 1.269, 9.597);Walls;
21.98977;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.548, 1.158, 1.526);(0.000, 0.091, 0.043, 0.995);(1.000, 1.222, 9.904);Walls;
21.99968;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.548, 1.158, 1.525);(0.003, 0.088, 0.045, 0.995);(1.000, 1.174, 10.260);Walls;
22.00971;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.548, 1.157, 1.524);(0.006, 0.084, 0.046, 0.995);(1.000, 1.125, 10.680);Walls;
22.01965;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.548, 1.156, 1.523);(0.008, 0.079, 0.047, 0.996);(1.000, 1.074, 11.149);Walls;
22.02859;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.549, 1.156, 1.523);(0.010, 0.076, 0.048, 0.996);(1.000, 1.025, 11.619);Walls;
22.03874;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.549, 1.155, 1.522);(0.012, 0.072, 0.048, 0.996);(1.270, 0.937, 14.000);Walls;
22.04755;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.550, 1.155, 1.522);(0.014, 0.069, 0.048, 0.996);(1.192, 0.889, 14.000);Walls;
22.05714;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.550, 1.154, 1.521);(0.016, 0.066, 0.048, 0.997);(1.118, 0.842, 14.000);Walls;
22.06681;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.551, 1.154, 1.521);(0.017, 0.063, 0.047, 0.997);(1.048, 0.802, 14.000);Walls;
22.07688;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.552, 1.154, 1.520);(0.018, 0.060, 0.046, 0.997);(1.000, 0.758, 14.171);Walls;
22.08610;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.553, 1.153, 1.520);(0.020, 0.058, 0.044, 0.997);(1.000, 0.699, 14.717);Walls;
22.09529;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.554, 1.153, 1.519);(0.021, 0.055, 0.042, 0.997);(1.000, 0.640, 15.290);Walls;
22.11046;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.555, 1.153, 1.519);(0.022, 0.052, 0.039, 0.998);(1.000, 0.555, 16.282);Walls;
22.11643;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.556, 1.153, 1.519);(0.023, 0.050, 0.037, 0.998);(1.000, 0.524, 16.656);Walls;
22.12596;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.557, 1.153, 1.518);(0.023, 0.049, 0.034, 0.998);(1.000, 0.478, 17.191);Walls;
22.13524;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.559, 1.153, 1.518);(0.023, 0.047, 0.031, 0.998);(1.000, 0.443, 17.621);Walls;
22.14502;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.560, 1.153, 1.518);(0.023, 0.046, 0.028, 0.998);(1.184, 0.333, 20.000);Walls;
22.15388;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.561, 1.154, 1.518);(0.023, 0.046, 0.025, 0.998);(1.149, 0.343, 20.000);Walls;
22.16291;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.562, 1.154, 1.518);(0.022, 0.045, 0.021, 0.999);(1.116, 0.360, 20.000);Walls;
22.17311;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.564, 1.155, 1.518);(0.021, 0.044, 0.017, 0.999);(1.088, 0.389, 20.000);Walls;
22.18249;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.565, 1.155, 1.518);(0.020, 0.044, 0.013, 0.999);(1.074, 0.428, 20.000);Walls;
22.19186;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.566, 1.156, 1.518);(0.019, 0.044, 0.010, 0.999);(1.070, 0.474, 20.000);Walls;
22.20099;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.567, 1.156, 1.518);(0.017, 0.044, 0.006, 0.999);(1.078, 0.530, 20.000);Walls;
22.21067;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.569, 1.157, 1.518);(0.015, 0.045, 0.002, 0.999);(1.096, 0.599, 20.000);Walls;
22.21984;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.570, 1.158, 1.519);(0.013, 0.046, -0.002, 0.999);(1.120, 0.673, 20.000);Walls;
22.22854;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.571, 1.159, 1.520);(0.011, 0.046, -0.005, 0.999);(1.150, 0.749, 20.000);Walls;
22.23800;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.572, 1.160, 1.520);(0.008, 0.048, -0.009, 0.999);(1.189, 0.836, 20.000);Walls;
22.24658;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.573, 1.161, 1.521);(0.006, 0.049, -0.012, 0.999);(1.000, 0.955, 17.620);Walls;
22.25578;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.573, 1.162, 1.521);(0.003, 0.050, -0.015, 0.999);(1.000, 1.042, 17.172);Walls;
22.26529;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.574, 1.164, 1.522);(0.000, 0.052, -0.018, 0.998);(1.000, 1.134, 16.658);Walls;
22.27535;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.575, 1.165, 1.523);(-0.003, 0.054, -0.022, 0.998);(1.000, 1.226, 16.119);Walls;
22.28418;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.576, 1.166, 1.523);(-0.006, 0.055, -0.024, 0.998);(1.000, 1.307, 15.632);Walls;
22.29403;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.576, 1.167, 1.524);(-0.010, 0.058, -0.027, 0.998);(1.000, 1.393, 15.103);Walls;
22.30422;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.577, 1.169, 1.525);(-0.014, 0.060, -0.030, 0.998);(1.000, 1.479, 14.552);Walls;
22.31830;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.577, 1.171, 1.527);(-0.019, 0.063, -0.033, 0.997);(1.026, 1.592, 14.000);Walls;
22.32437;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.577, 1.172, 1.527);(-0.021, 0.065, -0.034, 0.997);(1.069, 1.649, 14.000);Walls;
22.33444;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.577, 1.173, 1.528);(-0.025, 0.068, -0.035, 0.997);(1.144, 1.739, 14.000);Walls;
22.34439;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.577, 1.175, 1.529);(-0.029, 0.071, -0.036, 0.996);(1.223, 1.827, 14.000);Walls;
22.35350;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.577, 1.176, 1.530);(-0.032, 0.073, -0.037, 0.996);(1.294, 1.903, 14.000);Walls;
22.36235;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.577, 1.177, 1.531);(-0.035, 0.076, -0.037, 0.996);(1.000, 1.828, 11.669);Walls;
22.37279;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.576, 1.179, 1.532);(-0.038, 0.079, -0.037, 0.995);(1.000, 1.868, 11.285);Walls;
22.38226;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.576, 1.180, 1.533);(-0.041, 0.081, -0.037, 0.995);(1.000, 1.901, 10.963);Walls;
22.39189;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.576, 1.181, 1.534);(-0.043, 0.084, -0.037, 0.995);(1.000, 1.928, 10.668);Walls;
22.40090;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.575, 1.182, 1.534);(-0.046, 0.086, -0.036, 0.995);(1.000, 1.948, 10.413);Walls;
22.41095;(-0.03162, 0.00000, -0.02600);(0.24300, 0.00000, 0.97003);(0.03070, 0.00000, -0.02600);(-0.24300, 0.00000, 0.97003);(-0.00046, 0.00000, -0.02600);(0.00000, 0.00000, 0.97003);(-0.574, 1.182, 1.535);(-0.048, 0.088, -0.035, 0.994);(1.000, 1.964, 10.148);Walls;
